name,address,suburb,state,postcode,latitude,longitude,phone,opening_hours,venue_type,source
Bolton Clarke Templestowe Manor,410-418 Thompsons Road,TEMPLESTOWE LOWER,VIC,3107,-37.758301,145.114193,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Patrick's Green,40 Chapel Street,KOGARAH,NSW,2217,-33.968342,151.135589,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Baptcare Wattle Grove Community,51 Pinetree Crescent,LALOR,VIC,3075,-37.6656419999999,144.997796999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Annecto HCP Program Southern Region - Level 2,41-43 Ringwood Street,RINGWOOD,VIC,3134,-37.812089,145.227126999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Mercy Place Ballarat,60 Corbett Street,BALLARAT EAST,VIC,3350,-37.5601559999999,143.873494999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Jewish Care Victoria,619 St Kilda Road,ST KILDA,VIC,3182,-37.852933,144.982152,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
mecwacare Home Care Packages (Western Metro Region),1287 Malvern Road,MALVERN,VIC,3144,-37.852367,145.036581,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
KinCare - Inner West - home care packages,"Level 4, Building A, 20 Lexington Drive",BELLA VISTA,NSW,2153,-33.735249,150.94629,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
mecwacare Home Care Packages (Eastern Metro Region),1287 Malvern Road,MALVERN,VIC,3144,-37.852367,145.036581,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
mecwacare Home Care Packages (Northern Metro Region),1287 Malvern Road,MALVERN,VIC,3144,-37.852367,145.036581,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
mecwacare Home Care Packages (Southern Metro Region),4/66-68 Main Street,PAKENHAM,VIC,3810,-38.076335,145.480667,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptcare - Northern HCP 3,37 / 240 Plenty Road,BUNDOORA,VIC,3083,-37.683577,145.069502999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Australian Unity Community Care - Grampians,27 20 Enterprise Drive,BUNDOORA,VIC,3083,-37.685394,145.070119,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Australian Unity Community Care - SMR,77 Tanti Avenue,MORNINGTON,VIC,3931,-38.2202339999999,145.044934,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
CCSSCI Western Home Care,56-60 RUTLAND ROAD,BOX HILL,VIC,3128,-37.8204339999999,145.127657999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Parkglen Homecare Services,360 Cheltenham Road,KEYSBOROUGH,VIC,3173,-37.994056,145.164406,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bupa Clemton Park,1 Tedbury Street,CLEMTON PARK,NSW,2206,-33.923549,151.103738999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Baptcare - Hume HCP 3,"Suite 37, 240 Plenty Road",BUNDOORA,VIC,3083,-37.6837009999999,145.069211999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptcare - Barwon HCP 3,228-236 Purnell Road,CORIO,VIC,3214,-38.071874,144.341068,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - NSW Northern Sydney,"Level 2, 7-9 Barwell Avenue",CASTLE HILL,NSW,2154,-33.734143,151.000125999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptcare - Eastern HCP 1,"Suite 2, 35 Seymour Street",RINGWOOD,VIC,3134,-37.816054,145.223788,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptcare - Gippsland HCP 3,116 George Street,MORWELL,VIC,3840,-38.2388839999999,146.398359999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HCP New England,"Ground Level, 462-464 Peel Street",TAMWORTH,NSW,2340,-31.093751,150.933311,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
KinCare - Southern Highlands - home care packages,"Suite 1, 17 Napier Close",DEAKIN,ACT,2600,-35.321739,149.096484,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HammondCare - Western Sydney,"Level 1, 11-23 Judd Avenue",HAMMONDVILLE,NSW,2170,-33.950558,150.959080999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
UPA HCP - Wagga Wagga,31 Shaw Street,WAGGA WAGGA,NSW,2650,-35.114116,147.355189999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Anglicare - Village Care - Woodberry,"LEVEL 4, MQX4 Macquarie Exchange, 1 GIFFNOCK AVENUE",MACQUARIE PARK,NSW,2113,-33.7848389999999,151.126230999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
LiveBetter Services Limited- Riverina Murray NSW,"Unit 3, 20 Banna Avenue",GRIFFITH,NSW,2680,-34.290205,146.061213,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Montefiore HomeCare Northern Sydney,120 High Street,HUNTERS HILL,NSW,2110,-33.8212789999999,151.139634999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Montefiore HomeCare,37 Dangar Street,RANDWICK,NSW,2031,-33.905141,151.240081,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
ANHF Home Care Packages SES,413 Beamish Street,CAMPSIE,NSW,2194,-33.917206,151.104608,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Luson The Vue,17 Reserve Road,GROVEDALE,VIC,3216,-38.2049609999999,144.342230999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Frankston Nursing Home,8-12 Nolan Street,FRANKSTON,VIC,3199,-38.149213,145.117533,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Enrich Living Pty Ltd - NSW South West Sydney,"Level 4, 7-9 Barwell Avenue",CASTLE HILL,NSW,2154,-33.734143,150.999733999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptcare The Orchards Community,107 Andersons Creek Road,DONCASTER EAST,VIC,3109,-37.7672839999999,145.169727999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
At Home Services Feros Care - Northern Sydney NSW,"Level 26, 44 Market Street",SYDNEY,NSW,2000,-33.8708,151.207032999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers - Far North Coast,2/97 Tamar Street,BALLINA,NSW,2478,-28.867936,153.558617999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
At Home Services Feros Care - Northern Metropolitan Victoria,Level 2 / 101 Collins Street,MELBOURNE,VIC,3000,-37.8145409999999,144.970499999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Carinity Brownesholme Manor,131 Highfields Road,HIGHFIELDS,QLD,4352,-27.4484859999999,151.938894,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bupa Runaway Bay,376-378 Pine Ridge Road,COOMBABAH,QLD,4216,-27.915702,153.386492,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
At Home Feros Care - Darling Downs QLD,"Suite 212, Level 2 Showcase on the Beach, 72-80 Marine Pde",COOLANGATTA,QLD,4225,-28.1679889999999,153.538881,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Integratedliving Home Care Packages QLD,"Shop 68, 157 Mulgrave Road",BUNGALOW,QLD,4870,-16.9285859999999,145.761250999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Narangba Community Aged Care,31-37 Mumford Road,NARANGBA,QLD,4504,-27.2037179999999,152.956861,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Salem,280 HUME Street,SOUTH TOOWOOMBA,QLD,4350,-27.57861,151.955421999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St Vincent's Care Services Maroochydore,37 Baden Powell Street,MAROOCHYDORE,QLD,4558,-26.651221,153.08813,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Enrich Living Pty Ltd - QLD Brisbane South,"Level 4, 140 Bundall Road",BUNDALL,QLD,4217,-28.00151,153.413673999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Como,30 McNabb Loop,COMO,WA,6152,-32.000469,115.872230999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Aegis Amherst,75 Amherst Road,CANNING VALE,WA,6155,-32.07799,115.92897,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Carinya Of Bristol,41 Bristol Avenue,BICTON,WA,6157,-32.0292699999999,115.78211,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Braemar Cooinda,31 Moorhouse Street,WILLAGEE,WA,6156,-32.0467579999999,115.815178,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
3Bridges Community Incorporated,"Unit 1, 72 Carwar Avenue",CARSS PARK,NSW,2221,-33.989857,151.117327999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Proveda Ltd,20 Rodborough Road,FRENCHS FOREST,NSW,2086,-33.7547539999999,151.248832999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
RDNS Home Care Packages NSW Illawarra,"Illawarra Division of General Practice, Suite 3, Level 1 336",WOLLONGONG,NSW,2500,-34.4331269999999,150.891734,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Care Connect - Wide Bay,17 Palana Ct,BUDERIM,QLD,4556,-26.670189,153.040218,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
CO.AS.IT. Home Care Packages - South Coast,473 Lutwyche Road,LUTWYCHE,QLD,4010,-27.4238339999999,153.033848,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Grand Cedar,61-63 High Street Road,ASHWOOD,VIC,3147,-37.866106,145.097019999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Greenhill Manor,190 Princes Highway,FIGTREE,NSW,2525,-34.442995,150.852854,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Aegis Montgomery,1 Heritage Lane,MOUNT CLAREMONT,WA,6010,-31.9614979999999,115.782083999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Carinity Home Care - Logan River Valley,"SHOP 4, 14 LAVELLE STREET",NERANG,QLD,4211,-27.990171,153.334921,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - QLD South Coast,"Level 4, 140 Bundall Road",BUNDALL,QLD,4217,-28.00151,153.413673999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Ozcare - Hervey Bay,20-35 Davis Drive,HERVEY BAY,QLD,4655,-25.297021,152.84126,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Orana,24 MacDiarmid Street,KINGAROY,QLD,4610,-26.531797,151.84458,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
White Oak Home Care Services,"Unit 3, 65 Grand Boulevard",JOONDALUP,WA,6027,-31.738011,115.770495999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HenderCare Aged Care Services,"Level 3, 81 Flinders Street",ADELAIDE,SA,5000,-34.9272259999999,138.603927999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Hayloft,1 Lewis Road,MARTIN,WA,6110,-32.063502,116.005476999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Community Aged Care Programs Metro West,9 Albert Street,SEMAPHORE,SA,5019,-34.842174,138.480772999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
ACH Group Home Care Metro West,22 Gordon Street,GLENELG,SA,5045,-34.978852,138.518013999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Resthaven Western Community Service,96 Woodville Road,WOODVILLE,SA,5011,-34.875819,138.540492999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home Support Services - Consumer Directed Home Care - Metro North,"LEVEL 1, 440 KING WILLIAM STREET",ADELAIDE,SA,5000,-34.935426,138.600887,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
SCC Homecare (East Level 1-4),25 Conyngham Street,GLENSIDE,SA,5065,-34.942061,138.633236,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St Louis Home Care SA Metro GLBTI,11 Dudley Road,MARRYATVILLE,SA,5068,-34.92768,138.649698,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
New Service - 2012 - Life Without Barriers (Victoria),"Level 2, 1-7 Langhorne Street",DANDENONG,VIC,3175,-37.9867229999999,145.214722999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Care Forward North Western Tasmania,11 Steele Street,DEVONPORT,TAS,7310,-41.18197,146.361408,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Care Forward Northern Tasmania,"Ground Floor, 403 West Tamar Highway",RIVERSIDE,TAS,7250,-41.40692,147.090665,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Annecto Western Sydney Level 2,6-15 CLEEVE Close,MT DRUITT,NSW,2770,-33.76879,150.818698,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
BodeWell Community Care Packages - QLD Brisbane South,54 HENZELL STREET,KIPPA-RING,QLD,4021,-27.231228,153.092732,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
"KinCare At Home, QLD, Sunshine Coast Home Care","Suite 45, 3 Dennis Road",SPRINGWOOD,QLD,4127,-27.621237,153.129105,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
IRT Sunshine Coast Community Services - Home Care,"Unit 2, 101 Brisbane Road",MOOLOOLABA,QLD,4557,-26.6864589999999,153.116447999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
